log_id,station_id,item_name,date,quantity_used,unit,active_headcount,temperature_c
LOG-001786,BHR,Propane (LPG),2026-08-27,27.37,kg,20,-5.5
LOG-001787,BHR,Medical Oxygen,2026-08-27,0.52,cylinders,20,-5.5
LOG-001788,BHR,Medical Kit Supplies,2026-08-27,1.31,units,20,-5.5
LOG-001789,BHR,Dry Rations,2026-08-27,25.72,kg,20,-5.5
LOG-001790,BHR,Frozen Rations,2026-08-27,19.75,kg,20,-5.5
LOG-001791,BHR,Potable Water Treatment Tablets,2026-08-27,2.58,units,20,-5.5
LOG-001792,BHR,Spare Batteries (AA/Lithium),2026-08-27,2.39,units,20,-5.5
LOG-001793,BHR,Diesel Fuel,2026-08-28,289.94,litres,21,-6.0
LOG-001794,BHR,Propane (LPG),2026-08-28,26.65,kg,21,-6.0
LOG-001795,BHR,Medical Oxygen,2026-08-28,0.63,cylinders,21,-6.0
LOG-001796,BHR,Medical Kit Supplies,2026-08-28,1.34,units,21,-6.0
LOG-001797,BHR,Dry Rations,2026-08-28,25.5,kg,21,-6.0
LOG-001798,BHR,Frozen Rations,2026-08-28,15.67,kg,21,-6.0
LOG-001799,BHR,Potable Water Treatment Tablets,2026-08-28,4.06,units,21,-6.0
LOG-001800,BHR,Spare Batteries (AA/Lithium),2026-08-28,1.47,units,21,-6.0
LOG-001801,BHR,Diesel Fuel,2026-08-29,199.75,litres,22,-6.6
LOG-001802,BHR,Propane (LPG),2026-08-29,27.73,kg,22,-6.6
LOG-001803,BHR,Medical Oxygen,2026-08-29,0.46,cylinders,22,-6.6
LOG-001804,BHR,Medical Kit Supplies,2026-08-29,1.9,units,22,-6.6
LOG-001805,BHR,Dry Rations,2026-08-29,28.1,kg,22,-6.6
LOG-001806,BHR,Frozen Rations,2026-08-29,15.04,kg,22,-6.6
LOG-001807,BHR,Potable Water Treatment Tablets,2026-08-29,3.95,units,22,-6.6
LOG-001808,BHR,Spare Batteries (AA/Lithium),2026-08-29,2.93,units,22,-6.6
LOG-001809,BHR,Diesel Fuel,2026-08-30,232.45,litres,18,-7.1
LOG-001810,BHR,Propane (LPG),2026-08-30,22.99,kg,18,-7.1
LOG-001811,BHR,Medical Oxygen,2026-08-30,0.58,cylinders,18,-7.1
LOG-001812,BHR,Medical Kit Supplies,2026-08-30,1.35,units,18,-7.1
LOG-001813,BHR,Dry Rations,2026-08-30,20.76,kg,18,-7.1
LOG-001814,BHR,Frozen Rations,2026-08-30,12.54,kg,18,-7.1
LOG-001815,BHR,Potable Water Treatment Tablets,2026-08-30,2.99,units,18,-7.1
LOG-001816,BHR,Spare Batteries (AA/Lithium),2026-08-30,2.19,units,18,-7.1
LOG-001817,BHR,Diesel Fuel,2026-08-31,177.32,litres,21,-7.6
LOG-001818,BHR,Propane (LPG),2026-08-31,29.28,kg,21,-7.6
LOG-001819,BHR,Medical Oxygen,2026-08-31,0.72,cylinders,21,-7.6
LOG-001820,BHR,Medical Kit Supplies,2026-08-31,1.47,units,21,-7.6
LOG-001821,BHR,Dry Rations,2026-08-31,23.16,kg,21,-7.6
LOG-001822,BHR,Frozen Rations,2026-08-31,20.33,kg,21,-7.6
LOG-001823,BHR,Potable Water Treatment Tablets,2026-08-31,3.55,units,21,-7.6
LOG-001824,BHR,Spare Batteries (AA/Lithium),2026-08-31,2.19,units,21,-7.6
LOG-001825,BHR,Diesel Fuel,2026-09-01,244.2,litres,20,-8.1
LOG-001826,BHR,Propane (LPG),2026-09-01,25.75,kg,20,-8.1
LOG-001827,BHR,Medical Oxygen,2026-09-01,0.76,cylinders,20,-8.1
LOG-001828,BHR,Medical Kit Supplies,2026-09-01,1.91,units,20,-8.1
LOG-001829,BHR,Dry Rations,2026-09-01,18.87,kg,20,-8.1
LOG-001830,BHR,Frozen Rations,2026-09-01,13.99,kg,20,-8.1
LOG-001831,BHR,Potable Water Treatment Tablets,2026-09-01,3.33,units,20,-8.1
LOG-001832,BHR,Spare Batteries (AA/Lithium),2026-09-01,1.33,units,20,-8.1
LOG-001833,BHR,Diesel Fuel,2026-09-02,181.85,litres,22,-8.6
LOG-001834,BHR,Propane (LPG),2026-09-02,30.58,kg,22,-8.6
LOG-001835,BHR,Medical Oxygen,2026-09-02,0.89,cylinders,22,-8.6
LOG-001836,BHR,Medical Kit Supplies,2026-09-02,1.54,units,22,-8.6
LOG-001837,BHR,Dry Rations,2026-09-02,26.42,kg,22,-8.6
LOG-001838,BHR,Frozen Rations,2026-09-02,21.7,kg,22,-8.6
LOG-001839,BHR,Potable Water Treatment Tablets,2026-09-02,3.15,units,22,-8.6
LOG-001840,BHR,Spare Batteries (AA/Lithium),2026-09-02,1.12,units,22,-8.6
LOG-001841,BHR,Diesel Fuel,2026-09-03,186.64,litres,20,-9.2
LOG-001842,BHR,Propane (LPG),2026-09-03,24.96,kg,20,-9.2
LOG-001843,BHR,Medical Oxygen,2026-09-03,0.73,cylinders,20,-9.2
LOG-001844,BHR,Medical Kit Supplies,2026-09-03,1.69,units,20,-9.2
LOG-001845,BHR,Dry Rations,2026-09-03,19.77,kg,20,-9.2
LOG-001846,BHR,Frozen Rations,2026-09-03,14.99,kg,20,-9.2
LOG-001847,BHR,Potable Water Treatment Tablets,2026-09-03,2.93,units,20,-9.2
LOG-001848,BHR,Spare Batteries (AA/Lithium),2026-09-03,2.36,units,20,-9.2
LOG-001849,BHR,Diesel Fuel,2026-09-04,195.9,litres,22,-9.7
LOG-001850,BHR,Propane (LPG),2026-09-04,30.77,kg,22,-9.7
LOG-001851,BHR,Medical Oxygen,2026-09-04,0.76,cylinders,22,-9.7
LOG-001852,BHR,Medical Kit Supplies,2026-09-04,1.42,units,22,-9.7
LOG-001853,BHR,Dry Rations,2026-09-04,27.9,kg,22,-9.7
LOG-001854,BHR,Frozen Rations,2026-09-04,13.96,kg,22,-9.7
LOG-001855,BHR,Potable Water Treatment Tablets,2026-09-04,4.03,units,22,-9.7
LOG-001856,BHR,Spare Batteries (AA/Lithium),2026-09-04,2.71,units,22,-9.7
LOG-001857,BHR,Diesel Fuel,2026-09-05,197.43,litres,20,-10.3
LOG-001858,BHR,Propane (LPG),2026-09-05,21.46,kg,20,-10.3
LOG-001859,BHR,Medical Oxygen,2026-09-05,0.52,cylinders,20,-10.3
LOG-001860,BHR,Medical Kit Supplies,2026-09-05,1.48,units,20,-10.3
LOG-001861,BHR,Dry Rations,2026-09-05,21.81,kg,20,-10.3
LOG-001862,BHR,Frozen Rations,2026-09-05,15.51,kg,20,-10.3
LOG-001863,BHR,Potable Water Treatment Tablets,2026-09-05,3.39,units,20,-10.3
LOG-001864,BHR,Spare Batteries (AA/Lithium),2026-09-05,1.64,units,20,-10.3
LOG-001865,BHR,Diesel Fuel,2026-09-06,165.36,litres,20,-10.8
LOG-001866,BHR,Propane (LPG),2026-09-06,24.53,kg,20,-10.8
LOG-001867,BHR,Medical Oxygen,2026-09-06,0.41,cylinders,20,-10.8
LOG-001868,BHR,Medical Kit Supplies,2026-09-06,1.34,units,20,-10.8
LOG-001869,BHR,Dry Rations,2026-09-06,18.87,kg,20,-10.8
LOG-001870,BHR,Frozen Rations,2026-09-06,18.4,kg,20,-10.8
LOG-001871,BHR,Potable Water Treatment Tablets,2026-09-06,3.86,units,20,-10.8
LOG-001872,BHR,Spare Batteries (AA/Lithium),2026-09-06,2.48,units,20,-10.8
LOG-001873,BHR,Diesel Fuel,2026-09-07,199.03,litres,22,-11.4
LOG-001874,BHR,Propane (LPG),2026-09-07,19.71,kg,22,-11.4
LOG-001875,BHR,Medical Oxygen,2026-09-07,0.81,cylinders,22,-11.4
LOG-001876,BHR,Medical Kit Supplies,2026-09-07,2.15,units,22,-11.4
LOG-001877,BHR,Dry Rations,2026-09-07,21.84,kg,22,-11.4
LOG-001878,BHR,Frozen Rations,2026-09-07,16.76,kg,22,-11.4
LOG-001879,BHR,Potable Water Treatment Tablets,2026-09-07,2.61,units,22,-11.4
LOG-001880,BHR,Spare Batteries (AA/Lithium),2026-09-07,2.51,units,22,-11.4
LOG-001881,BHR,Diesel Fuel,2026-09-08,217.84,litres,21,-11.9
LOG-001882,BHR,Propane (LPG),2026-09-08,26.09,kg,21,-11.9
LOG-001883,BHR,Medical Oxygen,2026-09-08,0.98,cylinders,21,-11.9
LOG-001884,BHR,Medical Kit Supplies,2026-09-08,1.52,units,21,-11.9
LOG-001885,BHR,Dry Rations,2026-09-08,22.51,kg,21,-11.9
LOG-001886,BHR,Frozen Rations,2026-09-08,12.64,kg,21,-11.9
LOG-001887,BHR,Potable Water Treatment Tablets,2026-09-08,2.55,units,21,-11.9
LOG-001888,BHR,Spare Batteries (AA/Lithium),2026-09-08,1.63,units,21,-11.9
LOG-001889,BHR,Diesel Fuel,2026-09-09,206.35,litres,18,-12.5
LOG-001890,BHR,Propane (LPG),2026-09-09,23.03,kg,18,-12.5
LOG-001891,BHR,Medical Oxygen,2026-09-09,0.65,cylinders,18,-12.5
LOG-001892,BHR,Medical Kit Supplies,2026-09-09,1.23,units,18,-12.5
LOG-001893,BHR,Dry Rations,2026-09-09,17.62,kg,18,-12.5
LOG-001894,BHR,Frozen Rations,2026-09-09,11.62,kg,18,-12.5
LOG-001895,BHR,Potable Water Treatment Tablets,2026-09-09,3.01,units,18,-12.5
LOG-001896,BHR,Spare Batteries (AA/Lithium),2026-09-09,1.78,units,18,-12.5
LOG-001897,BHR,Diesel Fuel,2026-09-10,231.64,litres,20,-13.0
LOG-001898,BHR,Propane (LPG),2026-09-10,23.34,kg,20,-13.0
LOG-001899,BHR,Medical Oxygen,2026-09-10,0.75,cylinders,20,-13.0
LOG-001900,BHR,Medical Kit Supplies,2026-09-10,1.35,units,20,-13.0
LOG-001901,BHR,Dry Rations,2026-09-10,24.76,kg,20,-13.0
LOG-001902,BHR,Frozen Rations,2026-09-10,16.94,kg,20,-13.0
LOG-001903,BHR,Potable Water Treatment Tablets,2026-09-10,3.63,units,20,-13.0
LOG-001904,BHR,Spare Batteries (AA/Lithium),2026-09-10,2.41,units,20,-13.0
LOG-001905,BHR,Diesel Fuel,2026-09-11,270.24,litres,20,-13.6
LOG-001906,BHR,Propane (LPG),2026-09-11,23.08,kg,20,-13.6
LOG-001907,BHR,Medical Oxygen,2026-09-11,0.8,cylinders,20,-13.6
LOG-001908,BHR,Medical Kit Supplies,2026-09-11,1.31,units,20,-13.6
LOG-001909,BHR,Dry Rations,2026-09-11,19.91,kg,20,-13.6
LOG-001910,BHR,Frozen Rations,2026-09-11,12.94,kg,20,-13.6
LOG-001911,BHR,Potable Water Treatment Tablets,2026-09-11,2.75,units,20,-13.6
LOG-001912,BHR,Spare Batteries (AA/Lithium),2026-09-11,1.28,units,20,-13.6
LOG-001913,BHR,Diesel Fuel,2026-09-12,220.7,litres,21,-14.2
LOG-001914,BHR,Propane (LPG),2026-09-12,18.54,kg,21,-14.2
LOG-001915,BHR,Medical Oxygen,2026-09-12,0.66,cylinders,21,-14.2
LOG-001916,BHR,Medical Kit Supplies,2026-09-12,1.25,units,21,-14.2
LOG-001917,BHR,Dry Rations,2026-09-12,24.24,kg,21,-14.2
LOG-001918,BHR,Frozen Rations,2026-09-12,18.42,kg,21,-14.2
LOG-001919,BHR,Potable Water Treatment Tablets,2026-09-12,3.46,units,21,-14.2
LOG-001920,BHR,Spare Batteries (AA/Lithium),2026-09-12,3.15,units,21,-14.2
LOG-001921,HDR,Diesel Fuel,2026-05-16,135.34,litres,14,-27.4
LOG-001922,HDR,Propane (LPG),2026-05-16,14.63,kg,14,-27.4
LOG-001923,HDR,Medical Oxygen,2026-05-16,0.36,cylinders,14,-27.4
LOG-001924,HDR,Medical Kit Supplies,2026-05-16,1.29,units,14,-27.4
LOG-001925,HDR,Dry Rations,2026-05-16,16.07,kg,14,-27.4
LOG-001926,HDR,Frozen Rations,2026-05-16,13.25,kg,14,-27.4
LOG-001927,HDR,Potable Water Treatment Tablets,2026-05-16,2.73,units,14,-27.4
LOG-001928,HDR,Spare Batteries (AA/Lithium),2026-05-16,1.38,units,14,-27.4
LOG-001929,HDR,Diesel Fuel,2026-05-17,152.72,litres,11,-27.7
LOG-001930,HDR,Propane (LPG),2026-05-17,16.33,kg,11,-27.7
LOG-001931,HDR,Medical Oxygen,2026-05-17,0.39,cylinders,11,-27.7
LOG-001932,HDR,Medical Kit Supplies,2026-05-17,0.82,units,11,-27.7
LOG-001933,HDR,Dry Rations,2026-05-17,12.91,kg,11,-27.7
LOG-001934,HDR,Frozen Rations,2026-05-17,8.43,kg,11,-27.7
LOG-001935,HDR,Potable Water Treatment Tablets,2026-05-17,2.02,units,11,-27.7
LOG-001936,HDR,Spare Batteries (AA/Lithium),2026-05-17,1.09,units,11,-27.7
LOG-001937,HDR,Diesel Fuel,2026-05-18,123.04,litres,10,-28.0
LOG-001938,HDR,Propane (LPG),2026-05-18,13.8,kg,10,-28.0
LOG-001939,HDR,Medical Oxygen,2026-05-18,0.27,cylinders,10,-28.0
LOG-001940,HDR,Medical Kit Supplies,2026-05-18,0.52,units,10,-28.0
LOG-001941,HDR,Dry Rations,2026-05-18,9.9,kg,10,-28.0
LOG-001942,HDR,Frozen Rations,2026-05-18,7.15,kg,10,-28.0
LOG-001943,HDR,Potable Water Treatment Tablets,2026-05-18,1.78,units,10,-28.0
LOG-001944,HDR,Spare Batteries (AA/Lithium),2026-05-18,1.07,units,10,-28.0
LOG-001945,HDR,Diesel Fuel,2026-05-19,159.07,litres,13,-28.3
LOG-001946,HDR,Propane (LPG),2026-05-19,12.22,kg,13,-28.3
LOG-001947,HDR,Medical Oxygen,2026-05-19,0.3,cylinders,13,-28.3
LOG-001948,HDR,Medical Kit Supplies,2026-05-19,1.15,units,13,-28.3
LOG-001949,HDR,Dry Rations,2026-05-19,15.98,kg,13,-28.3
LOG-001950,HDR,Frozen Rations,2026-05-19,9.71,kg,13,-28.3
LOG-001951,HDR,Potable Water Treatment Tablets,2026-05-19,2.37,units,13,-28.3
LOG-001952,HDR,Spare Batteries (AA/Lithium),2026-05-19,0.7,units,13,-28.3
LOG-001953,HDR,Diesel Fuel,2026-05-20,159.22,litres,13,-28.6
LOG-001954,HDR,Propane (LPG),2026-05-20,19.68,kg,13,-28.6
LOG-001955,HDR,Medical Oxygen,2026-05-20,0.3,cylinders,13,-28.6
LOG-001956,HDR,Medical Kit Supplies,2026-05-20,1.19,units,13,-28.6
LOG-001957,HDR,Dry Rations,2026-05-20,15.61,kg,13,-28.6
LOG-001958,HDR,Frozen Rations,2026-05-20,9.35,kg,13,-28.6
LOG-001959,HDR,Potable Water Treatment Tablets,2026-05-20,2.6,units,13,-28.6
LOG-001960,HDR,Spare Batteries (AA/Lithium),2026-05-20,1.23,units,13,-28.6
LOG-001961,HDR,Diesel Fuel,2026-05-21,172.15,litres,12,-28.9
LOG-001962,HDR,Propane (LPG),2026-05-21,11.14,kg,12,-28.9
LOG-001963,HDR,Medical Oxygen,2026-05-21,0.55,cylinders,12,-28.9
LOG-001964,HDR,Medical Kit Supplies,2026-05-21,0.67,units,12,-28.9
LOG-001965,HDR,Dry Rations,2026-05-21,14.7,kg,12,-28.9
LOG-001966,HDR,Frozen Rations,2026-05-21,8.21,kg,12,-28.9
LOG-001967,HDR,Potable Water Treatment Tablets,2026-05-21,2.09,units,12,-28.9
LOG-001968,HDR,Spare Batteries (AA/Lithium),2026-05-21,1.43,units,12,-28.9
LOG-001969,HDR,Diesel Fuel,2026-05-22,180.35,litres,14,-29.2
LOG-001970,HDR,Propane (LPG),2026-05-22,13.75,kg,14,-29.2
LOG-001971,HDR,Medical Oxygen,2026-05-22,0.34,cylinders,14,-29.2
LOG-001972,HDR,Medical Kit Supplies,2026-05-22,0.84,units,14,-29.2
LOG-001973,HDR,Dry Rations,2026-05-22,13.76,kg,14,-29.2
LOG-001974,HDR,Frozen Rations,2026-05-22,8.73,kg,14,-29.2
LOG-001975,HDR,Potable Water Treatment Tablets,2026-05-22,1.89,units,14,-29.2
LOG-001976,HDR,Spare Batteries (AA/Lithium),2026-05-22,1.09,units,14,-29.2
LOG-001977,HDR,Diesel Fuel,2026-05-23,138.0,litres,14,-29.4
LOG-001978,HDR,Propane (LPG),2026-05-23,21.25,kg,14,-29.4
LOG-001979,HDR,Medical Oxygen,2026-05-23,0.4,cylinders,14,-29.4
LOG-001980,HDR,Medical Kit Supplies,2026-05-23,1.1,units,14,-29.4
LOG-001981,HDR,Dry Rations,2026-05-23,17.93,kg,14,-29.4
LOG-001982,HDR,Frozen Rations,2026-05-23,11.28,kg,14,-29.4
LOG-001983,HDR,Potable Water Treatment Tablets,2026-05-23,2.66,units,14,-29.4
LOG-001984,HDR,Spare Batteries (AA/Lithium),2026-05-23,1.84,units,14,-29.4
LOG-001985,HDR,Diesel Fuel,2026-05-24,166.24,litres,11,-29.7
LOG-001986,HDR,Propane (LPG),2026-05-24,15.34,kg,11,-29.7
LOG-001987,HDR,Medical Oxygen,2026-05-24,0.52,cylinders,11,-29.7
LOG-001988,HDR,Medical Kit Supplies,2026-05-24,1.1,units,11,-29.7
LOG-001989,HDR,Dry Rations,2026-05-24,13.72,kg,11,-29.7
LOG-001990,HDR,Frozen Rations,2026-05-24,7.16,kg,11,-29.7
LOG-001991,HDR,Potable Water Treatment Tablets,2026-05-24,2.05,units,11,-29.7
LOG-001992,HDR,Spare Batteries (AA/Lithium),2026-05-24,0.82,units,11,-29.7
LOG-001993,HDR,Diesel Fuel,2026-05-25,171.22,litres,12,-30.0
LOG-001994,HDR,Propane (LPG),2026-05-25,16.59,kg,12,-30.0
LOG-001995,HDR,Medical Oxygen,2026-05-25,0.48,cylinders,12,-30.0
LOG-001996,HDR,Medical Kit Supplies,2026-05-25,0.89,units,12,-30.0
LOG-001997,HDR,Dry Rations,2026-05-25,13.57,kg,12,-30.0
LOG-001998,HDR,Frozen Rations,2026-05-25,8.49,kg,12,-30.0
LOG-001999,HDR,Potable Water Treatment Tablets,2026-05-25,1.7,units,12,-30.0
LOG-002000,HDR,Spare Batteries (AA/Lithium),2026-05-25,1.14,units,12,-30.0
LOG-002001,HDR,Diesel Fuel,2026-05-26,114.8,litres,10,-30.2
LOG-002002,HDR,Propane (LPG),2026-05-26,13.77,kg,10,-30.2
LOG-002003,HDR,Medical Oxygen,2026-05-26,0.41,cylinders,10,-30.2
LOG-002004,HDR,Medical Kit Supplies,2026-05-26,0.94,units,10,-30.2
LOG-002005,HDR,Dry Rations,2026-05-26,10.82,kg,10,-30.2
LOG-002006,HDR,Frozen Rations,2026-05-26,7.95,kg,10,-30.2
LOG-002007,HDR,Potable Water Treatment Tablets,2026-05-26,1.58,units,10,-30.2
LOG-002008,HDR,Spare Batteries (AA/Lithium),2026-05-26,1.37,units,10,-30.2
LOG-002009,HDR,Diesel Fuel,2026-05-27,136.86,litres,10,-30.5
LOG-002010,HDR,Propane (LPG),2026-05-27,11.88,kg,10,-30.5
LOG-002011,HDR,Medical Oxygen,2026-05-27,0.4,cylinders,10,-30.5
LOG-002012,HDR,Medical Kit Supplies,2026-05-27,0.68,units,10,-30.5
LOG-002013,HDR,Dry Rations,2026-05-27,9.25,kg,10,-30.5
LOG-002014,HDR,Frozen Rations,2026-05-27,8.14,kg,10,-30.5
LOG-002015,HDR,Potable Water Treatment Tablets,2026-05-27,1.22,units,10,-30.5
LOG-002016,HDR,Spare Batteries (AA/Lithium),2026-05-27,0.93,units,10,-30.5
LOG-002017,HDR,Diesel Fuel,2026-05-28,133.56,litres,11,-30.7
LOG-002018,HDR,Propane (LPG),2026-05-28,12.1,kg,11,-30.7
LOG-002019,HDR,Medical Oxygen,2026-05-28,0.31,cylinders,11,-30.7
LOG-002020,HDR,Medical Kit Supplies,2026-05-28,0.85,units,11,-30.7
LOG-002021,HDR,Dry Rations,2026-05-28,10.47,kg,11,-30.7
LOG-002022,HDR,Frozen Rations,2026-05-28,10.35,kg,11,-30.7
LOG-002023,HDR,Potable Water Treatment Tablets,2026-05-28,1.97,units,11,-30.7
LOG-002024,HDR,Spare Batteries (AA/Lithium),2026-05-28,1.53,units,11,-30.7
LOG-002025,HDR,Diesel Fuel,2026-05-29,91.86,litres,10,-31.0
LOG-002026,HDR,Propane (LPG),2026-05-29,13.05,kg,10,-31.0
LOG-002027,HDR,Medical Oxygen,2026-05-29,0.45,cylinders,10,-31.0
LOG-002028,HDR,Medical Kit Supplies,2026-05-29,0.51,units,10,-31.0
LOG-002029,HDR,Dry Rations,2026-05-29,12.72,kg,10,-31.0
LOG-002030,HDR,Frozen Rations,2026-05-29,6.63,kg,10,-31.0
LOG-002031,HDR,Potable Water Treatment Tablets,2026-05-29,1.46,units,10,-31.0
LOG-002032,HDR,Spare Batteries (AA/Lithium),2026-05-29,1.49,units,10,-31.0
LOG-002033,HDR,Diesel Fuel,2026-05-30,133.2,litres,13,-31.2
LOG-002034,HDR,Propane (LPG),2026-05-30,17.54,kg,13,-31.2
LOG-002035,HDR,Medical Oxygen,2026-05-30,0.31,cylinders,13,-31.2
LOG-002036,HDR,Medical Kit Supplies,2026-05-30,1.07,units,13,-31.2
LOG-002037,HDR,Dry Rations,2026-05-30,12.53,kg,13,-31.2
LOG-002038,HDR,Frozen Rations,2026-05-30,12.65,kg,13,-31.2
LOG-002039,HDR,Potable Water Treatment Tablets,2026-05-30,1.66,units,13,-31.2
LOG-002040,HDR,Spare Batteries (AA/Lithium),2026-05-30,1.5,units,13,-31.2
LOG-002041,HDR,Diesel Fuel,2026-05-31,113.55,litres,12,-31.4
LOG-002042,HDR,Propane (LPG),2026-05-31,16.02,kg,12,-31.4
LOG-002043,HDR,Medical Oxygen,2026-05-31,0.47,cylinders,12,-31.4
LOG-002044,HDR,Medical Kit Supplies,2026-05-31,0.63,units,12,-31.4
LOG-002045,HDR,Dry Rations,2026-05-31,13.8,kg,12,-31.4
LOG-002046,HDR,Frozen Rations,2026-05-31,10.68,kg,12,-31.4
LOG-002047,HDR,Potable Water Treatment Tablets,2026-05-31,2.11,units,12,-31.4
LOG-002048,HDR,Spare Batteries (AA/Lithium),2026-05-31,1.12,units,12,-31.4
LOG-002049,HDR,Diesel Fuel,2026-06-01,136.4,litres,10,-31.6
LOG-002050,HDR,Propane (LPG),2026-06-01,8.94,kg,10,-31.6
LOG-002051,HDR,Medical Oxygen,2026-06-01,0.34,cylinders,10,-31.6
LOG-002052,HDR,Medical Kit Supplies,2026-06-01,0.57,units,10,-31.6
LOG-002053,HDR,Dry Rations,2026-06-01,9.9,kg,10,-31.6
LOG-002054,HDR,Frozen Rations,2026-06-01,8.72,kg,10,-31.6
LOG-002055,HDR,Potable Water Treatment Tablets,2026-06-01,1.01,units,10,-31.6
LOG-002056,HDR,Spare Batteries (AA/Lithium),2026-06-01,1.2,units,10,-31.6
LOG-002057,HDR,Diesel Fuel,2026-06-02,155.73,litres,10,-31.8
LOG-002058,HDR,Propane (LPG),2026-06-02,11.78,kg,10,-31.8
LOG-002059,HDR,Medical Oxygen,2026-06-02,0.24,cylinders,10,-31.8
LOG-002060,HDR,Medical Kit Supplies,2026-06-02,0.54,units,10,-31.8
LOG-002061,HDR,Dry Rations,2026-06-02,10.53,kg,10,-31.8
LOG-002062,HDR,Frozen Rations,2026-06-02,8.92,kg,10,-31.8
LOG-002063,HDR,Potable Water Treatment Tablets,2026-06-02,1.1,units,10,-31.8
LOG-002064,HDR,Spare Batteries (AA/Lithium),2026-06-02,0.81,units,10,-31.8
LOG-002065,HDR,Diesel Fuel,2026-06-03,118.68,litres,12,-32.1
LOG-002066,HDR,Propane (LPG),2026-06-03,17.0,kg,12,-32.1
LOG-002067,HDR,Medical Oxygen,2026-06-03,0.51,cylinders,12,-32.1
LOG-002068,HDR,Medical Kit Supplies,2026-06-03,0.68,units,12,-32.1
LOG-002069,HDR,Dry Rations,2026-06-03,15.57,kg,12,-32.1
LOG-002070,HDR,Frozen Rations,2026-06-03,7.89,kg,12,-32.1
LOG-002071,HDR,Potable Water Treatment Tablets,2026-06-03,1.84,units,12,-32.1
LOG-002072,HDR,Spare Batteries (AA/Lithium),2026-06-03,0.61,units,12,-32.1
LOG-002073,HDR,Diesel Fuel,2026-06-04,131.44,litres,11,-32.3
LOG-002074,HDR,Propane (LPG),2026-06-04,15.24,kg,11,-32.3
LOG-002075,HDR,Medical Oxygen,2026-06-04,0.43,cylinders,11,-32.3
LOG-002076,HDR,Medical Kit Supplies,2026-06-04,0.63,units,11,-32.3
LOG-002077,HDR,Dry Rations,2026-06-04,11.71,kg,11,-32.3
LOG-002078,HDR,Frozen Rations,2026-06-04,9.62,kg,11,-32.3
LOG-002079,HDR,Potable Water Treatment Tablets,2026-06-04,2.05,units,11,-32.3
LOG-002080,HDR,Spare Batteries (AA/Lithium),2026-06-04,0.65,units,11,-32.3
LOG-002081,HDR,Diesel Fuel,2026-06-05,99.36,litres,10,-32.4
LOG-002082,HDR,Propane (LPG),2026-06-05,9.82,kg,10,-32.4
LOG-002083,HDR,Medical Oxygen,2026-06-05,0.42,cylinders,10,-32.4
LOG-002084,HDR,Medical Kit Supplies,2026-06-05,0.68,units,10,-32.4
LOG-002085,HDR,Dry Rations,2026-06-05,10.72,kg,10,-32.4
LOG-002086,HDR,Frozen Rations,2026-06-05,9.16,kg,10,-32.4
LOG-002087,HDR,Potable Water Treatment Tablets,2026-06-05,1.25,units,10,-32.4
LOG-002088,HDR,Spare Batteries (AA/Lithium),2026-06-05,1.14,units,10,-32.4
LOG-002089,HDR,Diesel Fuel,2026-06-06,140.21,litres,11,-32.6
LOG-002090,HDR,Propane (LPG),2026-06-06,14.37,kg,11,-32.6
LOG-002091,HDR,Medical Oxygen,2026-06-06,0.42,cylinders,11,-32.6
LOG-002092,HDR,Medical Kit Supplies,2026-06-06,0.98,units,11,-32.6
LOG-002093,HDR,Dry Rations,2026-06-06,12.94,kg,11,-32.6
LOG-002094,HDR,Frozen Rations,2026-06-06,10.33,kg,11,-32.6
LOG-002095,HDR,Potable Water Treatment Tablets,2026-06-06,1.82,units,11,-32.6
LOG-002096,HDR,Spare Batteries (AA/Lithium),2026-06-06,0.88,units,11,-32.6
LOG-002097,HDR,Diesel Fuel,2026-06-07,183.84,litres,14,-32.8
LOG-002098,HDR,Propane (LPG),2026-06-07,14.42,kg,14,-32.8
LOG-002099,HDR,Medical Oxygen,2026-06-07,0.44,cylinders,14,-32.8
LOG-002100,HDR,Medical Kit Supplies,2026-06-07,1.15,units,14,-32.8
LOG-002101,HDR,Dry Rations,2026-06-07,16.99,kg,14,-32.8
LOG-002102,HDR,Frozen Rations,2026-06-07,12.85,kg,14,-32.8
LOG-002103,HDR,Potable Water Treatment Tablets,2026-06-07,1.74,units,14,-32.8
LOG-002104,HDR,Spare Batteries (AA/Lithium),2026-06-07,1.24,units,14,-32.8
LOG-002105,HDR,Diesel Fuel,2026-06-08,136.7,litres,11,-33.0
LOG-002106,HDR,Propane (LPG),2026-06-08,14.37,kg,11,-33.0
LOG-002107,HDR,Medical Oxygen,2026-06-08,0.39,cylinders,11,-33.0
LOG-002108,HDR,Medical Kit Supplies,2026-06-08,1.09,units,11,-33.0
LOG-002109,HDR,Dry Rations,2026-06-08,14.24,kg,11,-33.0
LOG-002110,HDR,Frozen Rations,2026-06-08,10.71,kg,11,-33.0
LOG-002111,HDR,Potable Water Treatment Tablets,2026-06-08,1.25,units,11,-33.0
LOG-002112,HDR,Spare Batteries (AA/Lithium),2026-06-08,1.5,units,11,-33.0
LOG-002113,HDR,Diesel Fuel,2026-06-09,166.66,litres,14,-33.1
LOG-002114,HDR,Propane (LPG),2026-06-09,17.86,kg,14,-33.1
LOG-002115,HDR,Medical Oxygen,2026-06-09,0.35,cylinders,14,-33.1
LOG-002116,HDR,Medical Kit Supplies,2026-06-09,1.03,units,14,-33.1
